,textID,text,selected_text,sentiment
25804,fadbcfa52f,_ I'm so tired I think imma go to bed,tired,negative
25805,af562091d9,watching &quot;Say Anything&quot; - great '80s movies and the starting point of my love for John Cusack!,g&quot;,positive
25806,312cd9c009,pretty tired after a nice full day.,pretty tired after a nice full day.,positive
25807,46d631c295, i hate it,i hate it,negative
25808,750bc1bdd1,had a good time at prom. They played Jonas Brothers for me. pretty much made my night...,good time,positive
25809,9fd51c9c2c,Ahhh My Satz blend didn't save,Ahhh My Satz blend didn't save,neutral
25810,644c218ce4,I've been up late this week watching Jay Leno. Tonight is his last show  But now he'll move up to 10pm not sure if the material will bsame,I've been up late this week watching Jay Leno. Tonight is his last show  But now he'll move up to 10pm not sure if the material will bsame,neutral
25811,cc74409945,Hates bleech!! Messed up my black outfit,Hates,negative
25812,7a3f00a1fe,Tapit:E446WWHLLYAR TK3H6694PRMP 9R46TAHXEFKT please @ reply me if you win! Thanks!,please @ reply me if you win! Thanks!,neutral
25813,0825bd4b5c, Happy Mothersday,Happy,positive
25814,7c91441fa4,happy birthday great-grandmother  ../././. bad news on a good day &gt;&lt; but ame is living,happy birthday great-grandmother  ../././. bad news on a good day,neutral
25815,1af165ffbe,industrial tommorow! oh yeah &amp; I get to go see a bunch of old people go away forever &amp; I will probably cry all over the place.,robab,negative
25816,edc26d4894,_gregor Great avatar,Great,positive
25817,d8e6758a0a, On the way home dood.. Dont think the crappy vodafone gprs can handle yaymen.com,crappy,negative
25818,236edcad26,"  trying tweetdeck, have seen, you are twittering with that programme, so I thought, I should give it a try","trying tweetdeck, have seen, you are twittering with that programme, so I thought, I should give it a try",neutral
25819,c4cfe1addf,  get back to tokyo man..we miss you.,e miss you,negative
25820,1d05b47096, Saw you on SNL with your diploma..Congrats. You must be overjoyed.   Now I am finally going to bed..NITE,overjoyed.,positive
25821,a545854bf7,"http://bit.ly/6Jo0v  HOW GENIUS!! He looks  good in bret, LOV HIM WHY cancelled concert in france i was ready men","He looks  good in bret, LOV HIM WHY cancelled concert in france i was ready men",positive
25822,746dfd5f5d,"Am good thanks, what's Miami saying? How come u wrote to me?",good,positive
25823,7a4a97fba9,"The birds are out,, oh man... That's NOT cool &amp;&amp; I didn't sleep yet for the night!!!",That's NOT cool,negative
25824,777182cef9,I cried...,cried..,negative
25825,912b18171c,watching little bear,watching little bear,neutral
25826,2a5d5cb72a, have a Happy Trip!!,Happy,positive
25827,9d044f2a97, I decided you should help me make my first solo album,help,positive
25828,f5f75739a5,Ahh! my right kidney hurts soooo bad!!! Ooommmmggggg!!!!,Ahh! my right kidney hurts soooo bad!!! Ooommmmggggg!!!!,negative
25829,aac1cc6fd4,Also with the not driving part i could afford a laptop. Also living with a roommate i would save even more,save ev,positive
25830,6a9f4e8175,i like them all i just saw the movie 4.8 i would give it a 5 if Tyler Perry wasn't in it,i like them all i just saw the movie 4.8 i would give it a 5 if Tyler Perry wasn't in it,neutral
25831,3261fbf191, I want to hit that,I want to hit that,neutral
25832,1db1522acd,Demoing with Gary burr!!! So excited to get some &quot;girls&quot; music on tape!! Missing Tayla,excited,positive
25833,ee8ee67cb3, ME,ME,neutral
25834,848db26d65,Ready to go home  2 more hrs of wrk,Ready to go home  2 more hrs of wrk,neutral
25835,8d4ad58b45,eating breakfast  getting ready to go to school ;(,eating breakfast  getting ready to go to school ;(,negative
25836,b6129f53ba,running errands with geeta... feeling like i have the plague,running errands with geeta... feeling like i have the plague,negative
25837,1382e45cda,McDonalds in the car.  http://tinyurl.com/onoger,McDonalds in the car.  http://tinyurl.com/onoger,neutral
25838,3f94e09817, you are a slow answerer!,slow answerer!,negative
25839,fd0a96e573, Thanks! That will be you in October,Thanks!,positive
25840,0b881e379e,"Well, up and into the third day of Virgin 1's Captain's Log Star Trek weekend","Well, up and into the third day of Virgin 1's Captain's Log Star Trek weekend",neutral
25841,d40568560a,Doing my fieldwork databook. Slept awkwardly. Bones all sore.,awkwardly.,negative
25842,5e6e577a2f,Ok Twitter - show me what your all about,Ok Twitter - show me what your all about,neutral
25843,c20562a744, naw idk what ur talkin about,naw idk what ur talkin about,neutral
25844,3414f1dd40,gonna knit a felted heart toy for mum for Mothers Day. she's so great (not really) she loves anything i give her  luv ya mummy,luv,positive
25845,f314c3640b,Another night of not sleeping,Another night of not sleeping,neutral
25846,f975278452,Dentist   but the chicks hot so thats a plus,Dentist   but the chicks hot so thats a plus,neutral
25847,0f2cdd75bd, Wow that's very Buddhist o_O HOORAY JEWS,Wow,positive
25848,fad9dc5966,__diamond brown but it looks black  at least its not red cos it would have looked like a period stain :/ &lt;3,__diamond brown but it looks black  at least its not red cos it would have looked like a period stain :/ &lt,neutral
25849,6099baf6e8, I don't think  will want to come back  (guys read your dms),I don't think  will want to come back,negative
25850,d82b24ca32, thanks! we want to continue to improve our process for the benefit of customers - things like this just take time,thanks! we want to continue to improve our process for the benefit of customers - things like this just take time,neutral
25851,6c2b1562ea," &quot;Her's before mine&quot; hon. It's one of few rules I do NOT break, under ANY circumstances.","&quot;Her's before mine&quot; hon. It's one of few rules I do NOT break, under ANY circum",neutral
25852,d71ce50ae9,TGIF Resto here at home is dayuummm expensive!,expensive!,negative
25853,bdf3c84851,2 days after #all4web ...i'm still tired,tired,negative
25854,f5c4c8ef81,http://slingalink.com/eVicE1 my daughters kindergarden  !,http://slingalink.com/eVicE1 my daughters kindergarden  !,neutral
25855,acb838c3b4,Trying to get out to enjoy the weather &amp; train a little... Some minor beer tasting activity took place yesterday with  etc,enjoy,positive
25856,91dea899c8,Another friend knocked up.   Pretty soon everyone will have kids. Goodbye carefree youth!,Another friend knocked up.   Pretty soon everyone will have kids. Goodbye carefree youth!,positive
25857,378bf58fa3,I just had a lovely lunch of curried rice and mussels with baby octopus - yum,lovely lunch,positive
25858,5a24150845,wtf?! my tweets aren't posting   super excited about the weekend! &lt;3jfg.,aren't posting   super excited,negative
25859,88fed93051,euhm i'm french and i don't really understand English . poo..,euhm i'm french and i don't really understand English . poo..,neutral
25860,4684a2b855,friday night is my fav night of the week but now I have to go to stupid dog training classes,friday night is my fav night,positive
25861,ba047dae2b, good luck.. Finally your long time will of panvel tweetup finally coming true..,good,positive
25862,23d011cabb,_tastic Great  cant you twitter from there?,Great,positive
25863,a1384fe216,"just got in from michaels and had some shreddies  im well tired, it was fun though ryan wright stoned = LOL","just got in from michaels and had some shreddies  im well tired, it was fun though ryan wright stoned = LOL",neutral
25864,073f1f3c0c,_Stained http://twitpic.com/4jhe5 - I LOVE it!  that is just so awesome,LOVE,positive
25865,32f17aee22,i'm still full from the buffet at palms.  my stomach actually hurts. ugh gluttony bites.,my stomach actually hurts.,negative
25866,d74fb2d0d9,Dyed my hair. .&quot;back to black&quot;,Dyed my hair. .&quot;back to bla,neutral
25867,8f1d4e2353,"http://bit.ly/UnRyF  I want this, but...","I want this, but...",neutral
25868,dbe1ee4b3a,once i hit christian in the head with a metal bat! haha he then socked me in the eye! haha i miss being a reckless little kid,once i hit christian in the head with a metal bat! haha he then socked me in the eye! haha i miss being a reckless little kid,negative
25869,afadeeb8cc,"Oh, today my friend goes to USA! , Iï¿½m going to miss her so much!  , have a great time darling","Iï¿½m going to miss her so much!  , have a great time darling",neutral
25870,b99fffcb8f,i can be a good girl at school.. today i was!! i did it!! yayy,today i was!! i,positive
25871,94d70090e2, Not yet. I hope to check it out this week.,Not yet. I hope to check it out this week.,neutral
25872,08c6ce4251,"Schools out, but works in","Schools out, but works in",neutral
25873,64b1786848,heyheyheyheyehyeyyyyyyyyyyyyyyyy noo tokio hotel tshirts im friad omg shame,shame,negative
25874,ec88453ee8,"lacey is alright though. quite a few gashes, and she keeps her tail between her legs","lacey is alright though. quite a few gashes, and she keeps her tail between her legs",neutral
25875,f3bd26a6ff, what happened? I missed 4 hours of updates,what happened? I missed 4 hours of updates,neutral
25876,7d1e81e0b9, I know we need it but I'm not a fan of daily rain/humidity &amp; I'm a native. I'll enjoy dry while it lasts.,I'll en,positive
25877,df8da19ddd,"The pushing has started, not long before a new #starwarsday baby is born","The pushing has started, not long before a new #starwarsday baby is born",neutral
25878,e98e0fede0,at last i wr0te again....got bored the previous dayss....,bored,negative
25879,246f465298, Yes yes Is. Ima Guna Be On For a While Lol.,Yes yes Is. Ima Guna Be On For a While Lol.,neutral
25880,8f9e9297b8,Eatin nachos watchin the game.!  all i gOtta say is LebrOn is a Beast. ! dO anybOdy feel me.?,Eatin nachos watchin the game.!  all i gOtta say is LebrOn is a Beast. ! dO anybOdy feel me.?,neutral
25881,a5a827fe21,Is having a BBQ today!,Is having a BBQ today!,neutral
25882,40de79a5c6,I'm really full. Had a HUGE breakfast.,I'm really full. Had a HUGE breakfast.,neutral
25883,c3940ba4f2,Stupid shopping bags left a red mark on my arm,Stupid,negative
25884,1f82ec212e,Searching my home for a few things to cook them for dinner this evening. It's mothers day so guess who im eating with,Searching my home for a few things to cook them for dinner this evening. It's mothers day so guess who im eating with,neutral
25885,f73bf22385,sooo glad im home  floridia was fun!! back in ATL. time to sleep....then back up to work!!! constant grind.,glad,positive
25886,469ce3aeee, Night!,Night!,neutral
25887,b0d20c8473,"My blackberry ran out of juice in the middle of the day...it was miserable! No twitter or email at my beck and call, truly awful","it was miserable! No twitter or email at my beck and call, truly awful",negative
25888,b820a4216a,"_4 Morning, just checking you can still find your Twhirl","Morning, just checking you can still find your Twhirl",neutral
25889,1ab146d8c9, *points at Facebook message*,*points at Facebook message*,neutral
25890,605cb06fc8,Me just sign up Twitter...,Me just sign up Twitter...,neutral
25891,6936f52eb1,"Done Jack in the Green today, it was good, a killer walking up the West Hill though! Listening to Will and the People","good,",positive
