,frequency,presence,idf,tf-idf
bates,1,1.0,10.528284882554852,10.528284882554852
tommorrow,1,1.0,10.528284882554852,10.528284882554852
tiasha,1,1.0,10.528284882554852,10.528284882554852
engagements,1,1.0,10.528284882554852,10.528284882554852
overstuffed,1,1.0,10.528284882554852,10.528284882554852
giggles,1,1.0,10.528284882554852,10.528284882554852
illogical,1,1.0,10.528284882554852,10.528284882554852
wildwood,1,1.0,10.528284882554852,10.528284882554852
unsure,1,1.0,10.528284882554852,10.528284882554852
froyo,1,1.0,10.528284882554852,10.528284882554852
grabeh,1,1.0,10.528284882554852,10.528284882554852
carbonated,1,1.0,10.528284882554852,10.528284882554852
tours,1,1.0,10.528284882554852,10.528284882554852
applaud,1,1.0,10.528284882554852,10.528284882554852
luc,1,1.0,10.528284882554852,10.528284882554852
subbed,1,1.0,10.528284882554852,10.528284882554852
comet,1,1.0,10.528284882554852,10.528284882554852
tones,1,1.0,10.528284882554852,10.528284882554852
motor,1,1.0,10.528284882554852,10.528284882554852
cubes,1,1.0,10.528284882554852,10.528284882554852
variety,1,1.0,10.528284882554852,10.528284882554852
shld,1,1.0,10.528284882554852,10.528284882554852
roller,1,1.0,10.528284882554852,10.528284882554852
parmageddon,1,1.0,10.528284882554852,10.528284882554852
kane,1,1.0,10.528284882554852,10.528284882554852
dawg,1,1.0,10.528284882554852,10.528284882554852
conserve,1,1.0,10.528284882554852,10.528284882554852
clint,1,1.0,10.528284882554852,10.528284882554852
damit,1,1.0,10.528284882554852,10.528284882554852
reejuvinated,1,1.0,10.528284882554852,10.528284882554852
tia,1,1.0,10.528284882554852,10.528284882554852
republish,1,1.0,10.528284882554852,10.528284882554852
retired,1,1.0,10.528284882554852,10.528284882554852
plugged,1,1.0,10.528284882554852,10.528284882554852
cumulus,1,1.0,10.528284882554852,10.528284882554852
dueces,1,1.0,10.528284882554852,10.528284882554852
epicfail,1,1.0,10.528284882554852,10.528284882554852
pril,1,1.0,10.528284882554852,10.528284882554852
endometriosis,1,1.0,10.528284882554852,10.528284882554852
batcave,1,1.0,10.528284882554852,10.528284882554852
ccnp,1,1.0,10.528284882554852,10.528284882554852
saigon,1,1.0,10.528284882554852,10.528284882554852
survey,1,1.0,10.528284882554852,10.528284882554852
unopened,1,1.0,10.528284882554852,10.528284882554852
skool,1,1.0,10.528284882554852,10.528284882554852
acsm,1,1.0,10.528284882554852,10.528284882554852
subside,1,1.0,10.528284882554852,10.528284882554852
mazda,1,1.0,10.528284882554852,10.528284882554852
now.i,1,1.0,10.528284882554852,10.528284882554852
submitted,1,1.0,10.528284882554852,10.528284882554852
robab,1,1.0,10.528284882554852,10.528284882554852
drawning,1,1.0,10.528284882554852,10.528284882554852
downturn,1,1.0,10.528284882554852,10.528284882554852
nonmothers,1,1.0,10.528284882554852,10.528284882554852
trough,1,1.0,10.528284882554852,10.528284882554852
funds,1,1.0,10.528284882554852,10.528284882554852
pwned,1,1.0,10.528284882554852,10.528284882554852
succesful,1,1.0,10.528284882554852,10.528284882554852
markers,1,1.0,10.528284882554852,10.528284882554852
waters,1,1.0,10.528284882554852,10.528284882554852
yi,1,1.0,10.528284882554852,10.528284882554852
retire,1,1.0,10.528284882554852,10.528284882554852
blanco,1,1.0,10.528284882554852,10.528284882554852
ftp,1,1.0,10.528284882554852,10.528284882554852
ely,1,1.0,10.528284882554852,10.528284882554852
frehley,1,1.0,10.528284882554852,10.528284882554852
cystic,1,1.0,10.528284882554852,10.528284882554852
yuum,1,1.0,10.528284882554852,10.528284882554852
stuart,1,1.0,10.528284882554852,10.528284882554852
nudge,1,1.0,10.528284882554852,10.528284882554852
beersall,1,1.0,10.528284882554852,10.528284882554852
mcflurry,1,1.0,10.528284882554852,10.528284882554852
duper,1,1.0,10.528284882554852,10.528284882554852
lender,1,1.0,10.528284882554852,10.528284882554852
funfunfun,1,1.0,10.528284882554852,10.528284882554852
smilin,1,1.0,10.528284882554852,10.528284882554852
bach,1,1.0,10.528284882554852,10.528284882554852
custom,1,1.0,10.528284882554852,10.528284882554852
hospice,1,1.0,10.528284882554852,10.528284882554852
reflecting,1,1.0,10.528284882554852,10.528284882554852
saturdays,1,1.0,10.528284882554852,10.528284882554852
warp,1,1.0,10.528284882554852,10.528284882554852
summit,1,1.0,10.528284882554852,10.528284882554852
extremly,1,1.0,10.528284882554852,10.528284882554852
nervousness,1,1.0,10.528284882554852,10.528284882554852
wakes,1,1.0,10.528284882554852,10.528284882554852
leg.lol,1,1.0,10.528284882554852,10.528284882554852
ponderosa,1,1.0,10.528284882554852,10.528284882554852
mcmanus,1,1.0,10.528284882554852,10.528284882554852
canadians,1,1.0,10.528284882554852,10.528284882554852
nun,1,1.0,10.528284882554852,10.528284882554852
succeed,1,1.0,10.528284882554852,10.528284882554852
cowering,1,1.0,10.528284882554852,10.528284882554852
limping,1,1.0,10.528284882554852,10.528284882554852
evenn,1,1.0,10.528284882554852,10.528284882554852
jman,1,1.0,10.528284882554852,10.528284882554852
in34,1,1.0,10.528284882554852,10.528284882554852
tink,1,1.0,10.528284882554852,10.528284882554852
goodb,1,1.0,10.528284882554852,10.528284882554852
tyson,1,1.0,10.528284882554852,10.528284882554852
thankf,1,1.0,10.528284882554852,10.528284882554852
soulmate,1,1.0,10.528284882554852,10.528284882554852
toledo,1,1.0,10.528284882554852,10.528284882554852
suuck,1,1.0,10.528284882554852,10.528284882554852
laazy,1,1.0,10.528284882554852,10.528284882554852
sqeaky,1,1.0,10.528284882554852,10.528284882554852
n.i,1,1.0,10.528284882554852,10.528284882554852
pies,1,1.0,10.528284882554852,10.528284882554852
treviso,1,1.0,10.528284882554852,10.528284882554852
ivs,1,1.0,10.528284882554852,10.528284882554852
thoo,1,1.0,10.528284882554852,10.528284882554852
neko,1,1.0,10.528284882554852,10.528284882554852
nzntm,1,1.0,10.528284882554852,10.528284882554852
jonaswebcast,1,1.0,10.528284882554852,10.528284882554852
tps,1,1.0,10.528284882554852,10.528284882554852
segment,1,1.0,10.528284882554852,10.528284882554852
shiggity,1,1.0,10.528284882554852,10.528284882554852
tweetb4ueat,1,1.0,10.528284882554852,10.528284882554852
notch,1,1.0,10.528284882554852,10.528284882554852
playtime,1,1.0,10.528284882554852,10.528284882554852
alien,1,1.0,10.528284882554852,10.528284882554852
caity,1,1.0,10.528284882554852,10.528284882554852
facepanda,1,1.0,10.528284882554852,10.528284882554852
lion,1,1.0,10.528284882554852,10.528284882554852
closets,1,1.0,10.528284882554852,10.528284882554852
useing,1,1.0,10.528284882554852,10.528284882554852
blooms,1,1.0,10.528284882554852,10.528284882554852
fukin,1,1.0,10.528284882554852,10.528284882554852
notoriously,1,1.0,10.528284882554852,10.528284882554852
hammock,1,1.0,10.528284882554852,10.528284882554852
deadly,1,1.0,10.528284882554852,10.528284882554852
disembarking,1,1.0,10.528284882554852,10.528284882554852
friendlyand,1,1.0,10.528284882554852,10.528284882554852
mulching,1,1.0,10.528284882554852,10.528284882554852
staging,1,1.0,10.528284882554852,10.528284882554852
included,1,1.0,10.528284882554852,10.528284882554852
ratty,1,1.0,10.528284882554852,10.528284882554852
musician,1,1.0,10.528284882554852,10.528284882554852
feast,1,1.0,10.528284882554852,10.528284882554852
mv,1,1.0,10.528284882554852,10.528284882554852
apnea,1,1.0,10.528284882554852,10.528284882554852
lint,1,1.0,10.528284882554852,10.528284882554852
heartedly,1,1.0,10.528284882554852,10.528284882554852
walcers,1,1.0,10.528284882554852,10.528284882554852
retirement,1,1.0,10.528284882554852,10.528284882554852
birdy,1,1.0,10.528284882554852,10.528284882554852
bloated,1,1.0,10.528284882554852,10.528284882554852
housee,1,1.0,10.528284882554852,10.528284882554852
safety,1,1.0,10.528284882554852,10.528284882554852
tvs,1,1.0,10.528284882554852,10.528284882554852
oy,1,1.0,10.528284882554852,10.528284882554852
lo0l,1,1.0,10.528284882554852,10.528284882554852
over.i,1,1.0,10.528284882554852,10.528284882554852
smarter,1,1.0,10.528284882554852,10.528284882554852
announcement,1,1.0,10.528284882554852,10.528284882554852
natalies,1,1.0,10.528284882554852,10.528284882554852
luton,1,1.0,10.528284882554852,10.528284882554852
raul,1,1.0,10.528284882554852,10.528284882554852
t20,1,1.0,10.528284882554852,10.528284882554852
pracc,1,1.0,10.528284882554852,10.528284882554852
cancelling,1,1.0,10.528284882554852,10.528284882554852
concerts,1,1.0,10.528284882554852,10.528284882554852
drugstore.com,1,1.0,10.528284882554852,10.528284882554852
ruleaz,1,1.0,10.528284882554852,10.528284882554852
jessica,1,1.0,10.528284882554852,10.528284882554852
fascination,1,1.0,10.528284882554852,10.528284882554852
morocco,1,1.0,10.528284882554852,10.528284882554852
tester,1,1.0,10.528284882554852,10.528284882554852
ramei,1,1.0,10.528284882554852,10.528284882554852
interventio,1,1.0,10.528284882554852,10.528284882554852
reckless,1,1.0,10.528284882554852,10.528284882554852
makers,1,1.0,10.528284882554852,10.528284882554852
wardrobe,1,1.0,10.528284882554852,10.528284882554852
pf,1,1.0,10.528284882554852,10.528284882554852
waz,1,1.0,10.528284882554852,10.528284882554852
thors,1,1.0,10.528284882554852,10.528284882554852
twitterchallenged,1,1.0,10.528284882554852,10.528284882554852
p9,1,1.0,10.528284882554852,10.528284882554852
disspointed,1,1.0,10.528284882554852,10.528284882554852
addressed,1,1.0,10.528284882554852,10.528284882554852
wolftrap,1,1.0,10.528284882554852,10.528284882554852
badminton,1,1.0,10.528284882554852,10.528284882554852
forwar,1,1.0,10.528284882554852,10.528284882554852
sudah,1,1.0,10.528284882554852,10.528284882554852
revisionn,1,1.0,10.528284882554852,10.528284882554852
chow,1,1.0,10.528284882554852,10.528284882554852
henpecking,1,1.0,10.528284882554852,10.528284882554852
sickly,1,1.0,10.528284882554852,10.528284882554852
charmingly,1,1.0,10.528284882554852,10.528284882554852
broad,1,1.0,10.528284882554852,10.528284882554852
ankile,1,1.0,10.528284882554852,10.528284882554852
stapler,1,1.0,10.528284882554852,10.528284882554852
horrendous,1,1.0,10.528284882554852,10.528284882554852
netba,1,1.0,10.528284882554852,10.528284882554852
clunky,1,1.0,10.528284882554852,10.528284882554852
guiness,1,1.0,10.528284882554852,10.528284882554852
tm,1,1.0,10.528284882554852,10.528284882554852
chez,1,1.0,10.528284882554852,10.528284882554852
riqht,1,1.0,10.528284882554852,10.528284882554852
esploder,1,1.0,10.528284882554852,10.528284882554852
comps,1,1.0,10.528284882554852,10.528284882554852
droids,1,1.0,10.528284882554852,10.528284882554852
vienna,1,1.0,10.528284882554852,10.528284882554852
prick,1,1.0,10.528284882554852,10.528284882554852
ridde,1,1.0,10.528284882554852,10.528284882554852
shortcoming,1,1.0,10.528284882554852,10.528284882554852
kiddin,1,1.0,10.528284882554852,10.528284882554852
n95,1,1.0,10.528284882554852,10.528284882554852
instrumentals,1,1.0,10.528284882554852,10.528284882554852
medici,1,1.0,10.528284882554852,10.528284882554852
patent,1,1.0,10.528284882554852,10.528284882554852
lightly,1,1.0,10.528284882554852,10.528284882554852
believers,1,1.0,10.528284882554852,10.528284882554852
promote,1,1.0,10.528284882554852,10.528284882554852
marcia,1,1.0,10.528284882554852,10.528284882554852
screenies,1,1.0,10.528284882554852,10.528284882554852
baths,1,1.0,10.528284882554852,10.528284882554852
sleepdeprived,1,1.0,10.528284882554852,10.528284882554852
blunstone,1,1.0,10.528284882554852,10.528284882554852
poster,1,1.0,10.528284882554852,10.528284882554852
sorrie,1,1.0,10.528284882554852,10.528284882554852
wieters,1,1.0,10.528284882554852,10.528284882554852
cashing,1,1.0,10.528284882554852,10.528284882554852
gill,1,1.0,10.528284882554852,10.528284882554852
leaning,1,1.0,10.528284882554852,10.528284882554852
maruchan,1,1.0,10.528284882554852,10.528284882554852
mlbn,1,1.0,10.528284882554852,10.528284882554852
swensens,1,1.0,10.528284882554852,10.528284882554852
frequent,1,1.0,10.528284882554852,10.528284882554852
retainers,1,1.0,10.528284882554852,10.528284882554852
bipolar,1,1.0,10.528284882554852,10.528284882554852
allo,1,1.0,10.528284882554852,10.528284882554852
mentor,1,1.0,10.528284882554852,10.528284882554852
togetha,1,1.0,10.528284882554852,10.528284882554852
spares,1,1.0,10.528284882554852,10.528284882554852
baackk,1,1.0,10.528284882554852,10.528284882554852
okiebud,1,1.0,10.528284882554852,10.528284882554852
queueing,1,1.0,10.528284882554852,10.528284882554852
unlike,1,1.0,10.528284882554852,10.528284882554852
similarity,1,1.0,10.528284882554852,10.528284882554852
laundering,1,1.0,10.528284882554852,10.528284882554852
trix,1,1.0,10.528284882554852,10.528284882554852
tpc,1,1.0,10.528284882554852,10.528284882554852
dadd,1,1.0,10.528284882554852,10.528284882554852
northbound,1,1.0,10.528284882554852,10.528284882554852
tagers,1,1.0,10.528284882554852,10.528284882554852
tangible,1,1.0,10.528284882554852,10.528284882554852
rae,1,1.0,10.528284882554852,10.528284882554852
kindness,1,1.0,10.528284882554852,10.528284882554852
stace,1,1.0,10.528284882554852,10.528284882554852
irate,1,1.0,10.528284882554852,10.528284882554852
airconditioner,1,1.0,10.528284882554852,10.528284882554852
boise,1,1.0,10.528284882554852,10.528284882554852
competitions,1,1.0,10.528284882554852,10.528284882554852
gnatcatcher,1,1.0,10.528284882554852,10.528284882554852
tellin,1,1.0,10.528284882554852,10.528284882554852
umma,1,1.0,10.528284882554852,10.528284882554852
reflection.emit,1,1.0,10.528284882554852,10.528284882554852
tomatoes,1,1.0,10.528284882554852,10.528284882554852
nicola,1,1.0,10.528284882554852,10.528284882554852
refusing,1,1.0,10.528284882554852,10.528284882554852
browse,1,1.0,10.528284882554852,10.528284882554852
landcruiser,1,1.0,10.528284882554852,10.528284882554852
coors,1,1.0,10.528284882554852,10.528284882554852
traces,1,1.0,10.528284882554852,10.528284882554852
itouch,1,1.0,10.528284882554852,10.528284882554852
tch,1,1.0,10.528284882554852,10.528284882554852
paula,1,1.0,10.528284882554852,10.528284882554852
meagan,1,1.0,10.528284882554852,10.528284882554852
housework,1,1.0,10.528284882554852,10.528284882554852
worr,1,1.0,10.528284882554852,10.528284882554852
enjoys,1,1.0,10.528284882554852,10.528284882554852
springleaf,1,1.0,10.528284882554852,10.528284882554852
tfa,1,1.0,10.528284882554852,10.528284882554852
doe,1,1.0,10.528284882554852,10.528284882554852
teen,1,1.0,10.528284882554852,10.528284882554852
aquestionwhy,1,1.0,10.528284882554852,10.528284882554852
judy,1,1.0,10.528284882554852,10.528284882554852
nippy,1,1.0,10.528284882554852,10.528284882554852
surfers,1,1.0,10.528284882554852,10.528284882554852
vacay,1,1.0,10.528284882554852,10.528284882554852
afro,1,1.0,10.528284882554852,10.528284882554852
highlights,1,1.0,10.528284882554852,10.528284882554852
ceremony,1,1.0,10.528284882554852,10.528284882554852
depr,1,1.0,10.528284882554852,10.528284882554852
scored,1,1.0,10.528284882554852,10.528284882554852
somerville,1,1.0,10.528284882554852,10.528284882554852
quil,1,1.0,10.528284882554852,10.528284882554852
pictur,1,1.0,10.528284882554852,10.528284882554852
movin,1,1.0,10.528284882554852,10.528284882554852
programming,1,1.0,10.528284882554852,10.528284882554852
negghead,1,1.0,10.528284882554852,10.528284882554852
woofers,1,1.0,10.528284882554852,10.528284882554852
abuzz,1,1.0,10.528284882554852,10.528284882554852
muaxx,1,1.0,10.528284882554852,10.528284882554852
employer,1,1.0,10.528284882554852,10.528284882554852
constituency,1,1.0,10.528284882554852,10.528284882554852
diinner,1,1.0,10.528284882554852,10.528284882554852
waverly,1,1.0,10.528284882554852,10.528284882554852
fpu,1,1.0,10.528284882554852,10.528284882554852
liar,1,1.0,10.528284882554852,10.528284882554852
overheat,1,1.0,10.528284882554852,10.528284882554852
ilovemymommy,1,1.0,10.528284882554852,10.528284882554852
accidentaly,1,1.0,10.528284882554852,10.528284882554852
supplies,1,1.0,10.528284882554852,10.528284882554852
unplugging,1,1.0,10.528284882554852,10.528284882554852
goodbyee,1,1.0,10.528284882554852,10.528284882554852
blister,1,1.0,10.528284882554852,10.528284882554852
bleaching,1,1.0,10.528284882554852,10.528284882554852
kilkenny,1,1.0,10.528284882554852,10.528284882554852
purrs,1,1.0,10.528284882554852,10.528284882554852
satz,1,1.0,10.528284882554852,10.528284882554852
yippee,1,1.0,10.528284882554852,10.528284882554852
rroded,1,1.0,10.528284882554852,10.528284882554852
fau,1,1.0,10.528284882554852,10.528284882554852
overturn,1,1.0,10.528284882554852,10.528284882554852
wom,1,1.0,10.528284882554852,10.528284882554852
rails,1,1.0,10.528284882554852,10.528284882554852
crazi,1,1.0,10.528284882554852,10.528284882554852
moisturize,1,1.0,10.528284882554852,10.528284882554852
sedaris,1,1.0,10.528284882554852,10.528284882554852
ingredients,1,1.0,10.528284882554852,10.528284882554852
arrested,1,1.0,10.528284882554852,10.528284882554852
booking,1,1.0,10.528284882554852,10.528284882554852
cfs,1,1.0,10.528284882554852,10.528284882554852
irvine,1,1.0,10.528284882554852,10.528284882554852
sakura,1,1.0,10.528284882554852,10.528284882554852
nasal,1,1.0,10.528284882554852,10.528284882554852
chesca,1,1.0,10.528284882554852,10.528284882554852
bev,1,1.0,10.528284882554852,10.528284882554852
evernote_eyefi,1,1.0,10.528284882554852,10.528284882554852
evidence,1,1.0,10.528284882554852,10.528284882554852
healthified,1,1.0,10.528284882554852,10.528284882554852
consummate,1,1.0,10.528284882554852,10.528284882554852
ethnicity,1,1.0,10.528284882554852,10.528284882554852
sau,1,1.0,10.528284882554852,10.528284882554852
